core_product,accessory_category,accessory_name,purchase_count,attach_rate
iPhone Other,Case,Gripp Combat Case for Apple iPhone 15 Pro (6.1) - Clear,1,3.3936843534182887e-06
iPhone Other,Other,MARSHALL EMBERTON 2 portable bluetooth speaker BLACK/BRASS,7,2.375579047392802e-05
iPhone Other,Other,Logitech G435 Wireless Headset - Black,1,3.3936843534182887e-06
iPhone Other,Case,iPhone 16e Silicone Case   Black,6,2.036210612050973e-05
iPhone Other,Cable,Beats USB-A to USB-C Woven Cable  1.5 m  - Bolt Black,101,0.00034276211969524713
iPhone Other,Cable,Beats USB-C to USB-C Woven Cable  1.5 m  - Bolt Black,108,0.0003665179101691752
iPhone Other,Other,SanDisk Extreme Portable SSD 1050MB s R 1TB Monterey color IP 65 resistance and 3 meter drop protection,64,0.00021719579861877048
iPhone Other,Case,Gripp Glacier Slim MagSafe Case for Apple iPhone 16  6.1  - Gunmetal,16,5.429894965469262e-05
iPhone Other,Watch Band,Gripp 45/49mm Dual REVERSER watch strap - Dark Blue/Light Blue,124,0.0004208168598238678
iPhone Other,Other,MBP 14 SG/8C/10C GPU/8GB/512GB-Space Grey / PartID: 25875,7,2.375579047392802e-05
iPhone Other,Case,Gripp Matrix MagSafe Case for Apple iPhone 16 Plus  6.7  - Black,14,4.751158094785604e-05
iPhone Other,Case,Gripp Clear Case for Apple iPhone 14 Pro Max (6.7) - Transparent,11,3.7330527887601175e-05
iPhone Other,Case,Tekne CRYSTAL Case with Metal Camera Stand for iPhone 16 Plus-Grey,3,1.0181053060254866e-05
iPhone Other,Case,Gripp Ultra Case for Apple iPad 10.9 (10th Generation) 2022 - Grey,51,0.00017307790202433272
iPhone Other,Case,iPhone 16 Pro Silicone Case with MagSafe - Star Fruit,8,2.714947482734631e-05
iPhone Other,Other,PG MSC-RPL-FATA MORGANA AMBER-AMGT AMGT,2,6.787368706836577e-06
iPhone Other,Case,Gripp Bolt Case for Apple iPhone 15 Pro Max (6.7) - Black,112,0.0003800926475828483
iPhone Other,Other,HomePod - Midnight (2nd Gen),2,6.787368706836577e-06
iPhone Other,Case,Gripp Rubon Magsafe Case for Apple iPhone 15 Pro Max (6.7) - Sierra Blue,9,3.05431591807646e-05
iPhone Other,Case,Gripp Holdit MagSafe Case for Apple iPhone 16 Plus  6.7  - Grey,11,3.7330527887601175e-05
iPhone Other,Case,Tucano Satin iPad case for iPad Air 11 M2  2024  - Grey,2,6.787368706836577e-06
iPhone Other,Watch Band,45mm Midnight Sport Band   S M,2,6.787368706836577e-06
iPhone Other,Case,iPhone 14 Clear Case with MagSafe,28,9.502316189571207e-05
iPhone Other,Other,Noerden Minimi+,106,0.00035973054146233856
iPhone Other,Case,Gripp Combat Magsafe Case for Apple iPhone 15 Max (6.7) - Clear,3,1.0181053060254866e-05
iPhone Other,Case,Gripp CLARION Magsafe Case for Apple iPhone 14 Pro (6.1) - Purple,139,0.0004717221251251421
iPhone Other,Case,Pulse Armour Magsafe case for iPhone 14,17,5.7692634008110906e-05
iPhone Other,Case,Gripp Melon Case for Apple iPad Pro 11 2022 - Grey/Black,45,0.00015271579590382298
iPhone Other,Other,MBP 16 M3 PRO SPB/12C/18C GPU/36G/512GB,2,6.787368706836577e-06
iPhone Other,Case,Gripp CLARION MAGSAFE Case for Apple iPhone 15 Pro (6.1) - Black,8,2.714947482734631e-05
iPhone Other,Other,Soundlink Flex Bt Spkr Stone Blu Ww - Bose,5,1.6968421767091444e-05
iPhone Other,Case,Tekne CRYSTAL Case with Metal Camera Stand for iPhone 16 Plus-White,7,2.375579047392802e-05
iPhone Other,Other,GrippÂ MagSafeÂ CardÂ HolderÂ With Stand- Grey,2,6.787368706836577e-06
iPhone Other,Other,Tucano Smilza Slim Bag-Black,175,0.0005938947618482005
iPhone Other,Case,Apple Watch Series 9 GPS   Cellular 41mm Pink Aluminium Case with Light Pink Sport Band - S/M,5,1.6968421767091444e-05
iPhone Other,Watch Band,TEKNE Paris Leather band-Black,98,0.00033258106663499226
iPhone Other,Case,Gripp Rubon Magsafe Case for Apple iPhone 15 (6.1) - Grey,1,3.3936843534182887e-06
iPhone Other,Case,iPhone 14 Leather Case with MagSafe - Orange,21,7.126737142178406e-05
iPhone Other,Watch Band,Pulse magnetic silicon Apple watch band  ORANGE PINK ,114,0.0003868800162896849
iPhone Other,Case,IPHONE 15 PLUS SI CASE CYPRESS-ZML,8,2.714947482734631e-05
iPhone Other,Case,Gripp Clear MagSafe Case for Apple iPhone 14 PRO Max (6.7) with Purple Ring - Clear,25,8.484210883545722e-05
iPhone Other,Other,MARSHALL KILBURN II MS-KLBN2-BLK,3,1.0181053060254866e-05
iPhone Other,Case,Gripp Bolt Case for Apple iPhone 15 (6.1) - Black,2,6.787368706836577e-06
iPhone Other,Case,Gripp Bolt MagSafe Case for Apple iPhone 15 (6.1) - Black,3,1.0181053060254866e-05
iPhone Other,Other,Belkin PAD 10W NO-PSU BLACK,12,4.072421224101946e-05
iPhone Other,Case,Pulse Vegan Leather Case for iPhone 16 Plus-Blue,20,6.787368706836578e-05
iPhone Other,Other,Tucano Gommo Slimbag Macbooks 13   Laptops upto 14 -Military Green,201,0.000682130555037076
iPhone Other,Case,Gripp NEO Case for Apple iPhone 14 (6.1) - Blue,1,3.3936843534182887e-06
iPhone Other,Case,iPhone 14 Silicone Case with MagSafe - Chalk Pink,8,2.714947482734631e-05
iPhone Other,Case,TEKNE Hybrid  shockproof case for Airpods-Black,1,3.3936843534182887e-06
iPhone Other,Case,Gripp Alpine Magsafe Case for Apple iPhone 15 Pro Max (6.7) - Black,1,3.3936843534182887e-06
iPhone Other,Cable,Powerup QuadMax 4IN1 66W Zinc Alloy 1.2m Cable,628,0.002131233773946685
iPhone Other,Watch Band,AT Smoothie Mag Magnetic Band For IWatch 49/45/41MM -79280-Gray/Blue,30,0.00010181053060254866
iPhone Other,Case,RIVACASE 5123 black MacBook 13 sleeve / 12,5,1.6968421767091444e-05
iPhone Other,Case,HYPHEN LUCD Magsafe Case Case - iPhone 15 Pro Max - 6.7,47,0.00015950316461065957
iPhone Other,Case,Pulse tire Magsafe case for iPhone 14-White,30,0.00010181053060254866
iPhone Other,Case,Gripp Compaq Macbook Air Hardshel case 13.6 (M2 2022) - Smoke,7,2.375579047392802e-05
iPhone Other,Case,iPhone 14 Pro Max Silicone Case with MagSafe - Chalk Pink,5,1.6968421767091444e-05
iPhone Other,Case,Gripp Holdit MagSafe Case for Apple iPhone 16  6.1  - Grey,4,1.3574737413673155e-05
iPhone Other,Case,TEKNE Shockproof vegan leather case with stand function for iPad Pro 11  M4 -Black,200,0.0006787368706836578
iPhone Other,Case,Apple Watch Series 10 GPS 46mm Jet Black Aluminium Case with Black Sport Band - S/M,20,6.787368706836578e-05
iPhone Other,Watch Band,TEKNE Milanese Adventure Band-Silver,1,3.3936843534182887e-06
iPhone Other,Watch Band,TEKNE Milanese Adventure Band-Black,3,1.0181053060254866e-05
iPhone Other,Other,GrippÂ MagSafeÂ CardÂ HolderÂ With Stand- Blue,178,0.0006040758149084554
iPhone Other,Charger/Adapter,Targus Turbo QUAD USB Travel Charger,1,3.3936843534182887e-06
iPhone Other,Case,Gripp EVO MAGSAFE Case for Apple iPhone 13 (6.1) - Blue (Transparent Back),2,6.787368706836577e-06
iPhone Other,Other,Beats Solo Buds - True Wireless Earbuds - Matte Black,17,5.7692634008110906e-05
iPhone Other,Other,UAG-IPH 15 PATHFINDER MAGSAFE-09689-ICE,3,1.0181053060254866e-05
iPhone Other,Case,Apple Watch Series 9 GPS   Cellular 45mm Silver Aluminium Case with Storm Blue Sport Band - M/L,3,1.0181053060254866e-05
iPhone Other,Case,PanzerGlass HardCase iPhone 2021 6.1 AB,3,1.0181053060254866e-05
iPhone Other,Case,Tucano UP Plus case for iPad Air 13  M2  2024  - Black,106,0.00035973054146233856
iPhone Other,Case,iPhone 16 Pro Max Silicone Case with MagSafe - Fuchsia,121,0.0004106358067636129
iPhone Other,Watch Band,Gripp 45/49mm Dual REVERSER watch strap - Military Green/Parrot Green,1,3.3936843534182887e-06
iPhone Other,Case,iPhone 16 Pro Silicone Case with MagSafe - Fuchsia,9,3.05431591807646e-05
iPhone Other,Other,15-inch MacBook Air Apple M4 with 10core CPU and 10core GPU  16GB RAM 256GB - Sky Blue,1,3.3936843534182887e-06
iPhone Other,Case,HYPHEN DURO MagSafe Drop Case - iPhone 14 Max - 6.7,2,6.787368706836577e-06
iPhone Other,Case,Tekne Clear Magsafe Case for iPhone 15-Clear,2,6.787368706836577e-06
iPhone Other,Case,TEKNE Silicone Airpod Case for Airpods Pro-Classic Red,2,6.787368706836577e-06
iPhone Other,Case,iPhone 14 Plus Silicone Case with MagSafe - Storm Blue,7,2.375579047392802e-05
iPhone Other,Watch Band,Gripp 45/49mm GLEN watch strap - Black,14,4.751158094785604e-05
iPhone Other,Other,Valenta Card Wallet Stand MagSafe Black,10,3.393684353418289e-05
iPhone Other,Case,Apple Watch SE GPS   Cellular 44mm Midnight Aluminium Case with Midnight Sport Band - M/L,39,0.00013235368978331324
iPhone Other,Case,RIVACASE 5123 red MacBook 13 sleeve / 12,104,0.000352943172755502
iPhone Other,Other,tomtoc Laptop Sleeve 14  Blue,4,1.3574737413673155e-05
iPhone Other,Case,RIVACASE 7703 black ECO Laptop sleeve 13.3 / 12,32,0.00010859789930938524
iPhone Other,Watch Band,Gripp 45/49mm SOLO watch strap - Orange,103,0.00034954948840208375
iPhone Other,Watch Band,Pulse magnetic silicon Apple watch band  BLUE DARK BLUE ,101,0.00034276211969524713
iPhone Other,Case,Gripp NEO Case for Apple iPhone 15 (6.1) - Smoke,18,6.10863183615292e-05
iPhone Other,Case,IPHONE 15 SI CASE BLACK-ZML,13,4.411789659443775e-05
iPhone Other,Case,AT Minimal Magsafe Case For iPhone 15 Pro Max-81122-Blue,1,3.3936843534182887e-06
iPhone Other,Other,Tucano Gommo Backpack 15 /16 -Yellow,97,0.000329187382281574
iPhone Other,Case,iPhone 16 Pro Max Silicone Case with MagSafe - Star Fruit,14,4.751158094785604e-05
iPhone Other,Other,Tucano Gommo Sleeve Ultrabooks   Macbooks 13 -Military Green,97,0.000329187382281574
iPhone Other,Case,Inspire-B02 iPad Tri-Case 10.2 inch,5,1.6968421767091444e-05
iPhone Other,Case,Gripp Combat Case for Apple iPhone 15 Max (6.7) - Smoke,10,3.393684353418289e-05
iPhone Other,Case,Gripp Defender Case for Apple iPhone 15 Pro Max (6.7) - Black,100,0.0003393684353418289
iPhone Other,Case,Tucano UP Plus case for iPad Pro 13 M4  2024  - Black,5,1.6968421767091444e-05
iPhone Other,Other,Apple TV 4K Wi Fi with 64GB storage,103,0.00034954948840208375
iPhone Other,Case,iPhone 14 Pro Max Silicone Case with MagSafe - (PRODUCT)RED,1,3.3936843534182887e-06
iPhone Other,Case,Panzer HardCase MagSafe Compatible iPhone 2022 6.7 Max HardCase Clear + MagSafe,4,1.3574737413673155e-05
iPhone Other,Other,UAG-IPH 15 PRO PATHFINDER MAGSAFE -09405-ASH,1,3.3936843534182887e-06
iPhone Other,Case,PanzerGlass ClearCase for Apple iPhone 2021 5.4  Bondi Blue AB,103,0.00034954948840208375
iPhone Other,Case,PULSE Aluminium Rugged Magsafe Case for iPhone 16-Matt Green,45,0.00015271579590382298
iPhone Other,Case,Apple Watch Series 10 GPS   Cellular 46mm Silver Aluminium Case with Denim Sport Band - S/M,2,6.787368706836577e-06
iPhone Other,Other,HOMEPOD MINI - MIDNIGHT CONS,199,0.0006753431863302394
iPhone Other,Case,Apple Watch Series 9 GPS   Cellular 41mm Midnight Aluminium Case with Midnight Sport Band - S/M,49,0.00016629053331749613
iPhone Other,Watch Band,Gripp 42/44mm stainless steel Metal watch strap - Rose Gold,139,0.0004717221251251421
iPhone Other,Other,PG MSC-CLEAR-CLR CLR,5,1.6968421767091444e-05
iPhone Other,Case,iPhone 14 Silicone Case with MagSafe - Sunglow,6,2.036210612050973e-05
iPhone Other,Case,Gripp Defender Magsafe Case for Apple iPhone 15 Pro  6.1  - Black,4,1.3574737413673155e-05
iPhone Other,Watch Band,45mm Midnight Sport Band   M L,52,0.000176471586377751
iPhone Other,Case,Gripp Ultra Case for Apple iPad 10.9 (10th Generation) 2022 - Black,79,0.0002681010639200448
iPhone Other,Watch Band,Gripp 40/42/44mm stainless steel watch strap - Black,371,0.001259056895118185
iPhone Other,Case,Gripp Rubon Case for Apple iPhone 14 PRO Max (6.7) with MagSafe - Beige,32,0.00010859789930938524
iPhone Other,Other,Vextron Revolt Compact power box - GREY,1,3.3936843534182887e-06
iPhone Other,Cable,Apple USB-C to Magsafe 3 Cable  2m ,291,0.000987562146844722
iPhone Other,Other,GrippÂ MagSafeÂ CardÂ HolderÂ With Stand- Camel,102,0.00034615580404866544
iPhone Other,Case,Gripp Alpine Magsafe Case for Apple iPhone 15(6.1) - Black,6,2.036210612050973e-05
iPhone Other,Watch Band,Gripp 38/40mm stainless steel watch strap - Gold,136,0.00046154107206488725
iPhone Other,Other,13-inch MacBook Air Apple M4 with 10core CPU and 10core GPU  16GB RAM 512GB - Sky Blue,6,2.036210612050973e-05
iPhone Other,Mouse/Trackpad,Apple Magic Trackpad - Black Multi-Touch Surface,1,3.3936843534182887e-06
iPhone Other,Other,Tucano Smilza Slim Bag-Blue,308,0.001045254780852833
iPhone Other,Case,Gripp Elite Case + Keyring Hook for Airpods Pro 2 - Green,10,3.393684353418289e-05
iPhone Other,Case,iPhone 14 Silicone Case with MagSafe - Sky,5,1.6968421767091444e-05
iPhone Other,Case,iPhone 15 Plus FineWoven Case with MagSafe - Pacific Blue,3,1.0181053060254866e-05
iPhone Other,Case,Tucano Satin iPad case for iPad Pro 11 M4  2024  - Blue Black,4,1.3574737413673155e-05
iPhone Other,Case,IPHONE 15 PRO SI CASE BLACK-ZML,2,6.787368706836577e-06
iPhone Other,Case,Gripp Defender Case for Apple iPhone 15 Max (6.7) - Black,9,3.05431591807646e-05
iPhone Other,Watch Band,Gripp 38/40mm stainless steel watch strap - Rose Gold,105,0.0003563368571089203
iPhone Other,Case,Apple Watch Series 9 GPS 41mm Starlight Aluminium Case with Starlight Sport Band - S/M,19,6.448000271494748e-05
iPhone Other,Case,Apple Watch Series 9 GPS 45mm Midnight Aluminium Case with Midnight Sport Band - S/M,5,1.6968421767091444e-05
iPhone Other,Case,IPHONE 15 PRO MAX SI CASE ORANGE SOR-ZML,1,3.3936843534182887e-06
iPhone Other,Case,iPhone 16 Pro Silicone Case with MagSafe - Lake Green,7,2.375579047392802e-05
iPhone Other,Case,iPhone 16e Silicone Case Lake Green,5,1.6968421767091444e-05
iPhone Other,Case,Gripp Combat Magsafe Case for Apple iPhone 15 Pro Max (6.7) - Smoke,2,6.787368706836577e-06
iPhone Other,Case,Gripp Defence Macbook Air 13 Hardshel case (M1 2020 & Retina 2020) - Grey,1,3.3936843534182887e-06
iPhone Other,Other,ACCENTUM Wireless Black,2,6.787368706836577e-06
iPhone Other,Watch Band,TEKNE Reversible Classic Silicon Magnetic Band: Red+Black,98,0.00033258106663499226
iPhone Other,Other,Tucano Smilza Slimbag Macbooks upto 16   Laptops upto 15.6 -Blue,4,1.3574737413673155e-05
iPhone Other,Apple Pencil,APPLE PENCIL TIPS - 4 PACK,393,0.0013337179508933874
iPhone Other,Case,Tucano Satin iPad case for iPad Air 13 M2  2024  - Blue Black,9,3.05431591807646e-05
iPhone Other,Other,PG MSC-BLACK-BK BK,205,0.0006957052924507492
iPhone Other,Other,49mm Blue Trail Loop - M/L - Natural Titanium Finish,8,2.714947482734631e-05
iPhone Other,Case,Panzer ClearCase for NEW iPhone 6.1  Black - ClearCase Black Frame,17,5.7692634008110906e-05
iPhone Other,Case,Apple Watch SE GPS 40mm Midnight Aluminium Case with Midnight Sport Band - M/L,2,6.787368706836577e-06
iPhone Other,Case,iPhone 16 Plus Silicone Case with MagSafe - Denim,107,0.00036312422581575687
iPhone Other,Cable,Beats USB-C to Lightning Woven Cable  1.5 m  - Bolt Black,387,0.0013133558447728777
iPhone Other,Case,HYPHEN PREMIUM PHONE CASE - IPHONE 13 (BLACK),1,3.3936843534182887e-06
iPhone Other,Other,Beats Solo Buds - True Wireless Earbuds - Arctic Purple,1,3.3936843534182887e-06
iPhone Other,Other,Tucano Slimbag Minilux 13 Macbook - Dark Grey,3,1.0181053060254866e-05
iPhone Other,Apple Pencil,Apple MK0C2ZM/A Pencil,1,3.3936843534182887e-06
iPhone Other,Case,Gripp Rubon Magsafe Case for Apple iPhone 15 Pro Max (6.7) - Black,2,6.787368706836577e-06
iPhone Other,Case,Panzer ClearCase for NEW iPhone 6.7  Black - ClearCase Black Frame,3,1.0181053060254866e-05
iPhone Other,Case,Gripp Combat Magsafe Case for Apple iPhone 15 (6.1) - Clear,3,1.0181053060254866e-05
iPhone Other,Case,Gripp Ultra Case for Apple iPad Air 11  2024  - Purple,5,1.6968421767091444e-05
iPhone Other,Other,Belkin MIXIT UP LTG TO USB KEYCHAIN 2.4A GRY,1,3.3936843534182887e-06
iPhone Other,Case,Tekne CRYSTAL Case with Metal Camera Stand for iPhone 16 Pro-Black,3,1.0181053060254866e-05
iPhone Other,Charger/Adapter,Powerup 3in1 Flat Wireless Charger - Black,2,6.787368706836577e-06
iPhone Other,Other,Gripp LUXURY Premium Leather Laptop Sleeve for 14 - Brown,2,6.787368706836577e-06
iPhone Other,Watch Band,41mm Bright Orange Sport Band,1,3.3936843534182887e-06
iPhone Other,Case,TEKNE Shockproof vegan leather case with stand function for iPad 10th Gen 10.9 -Blue,206,0.0006990989768041675
iPhone Other,Case,Gripp Ultra Case for Apple iPad Air 11  2024    Black,29,9.841684624913037e-05
iPhone Other,Case,Gripp Defender Case for Apple iPhone 15 (6.1) - Black,5,1.6968421767091444e-05
iPhone Other,Other,Tucano Gommo Slimbag-Black Macbooks upto 16,44,0.0001493221115504047
iPhone Other,Case,Tekne CRYSTAL Case with Metal Camera Stand for iPhone 16 Pro Max-Black,5,1.6968421767091444e-05
iPhone Other,Case,Pulse Vegan Leather Case for iPhone 16 Plus-Brown,118,0.00040045475370335804
iPhone Other,Case,Tekne CRYSTAL Case with Metal Camera Stand for iPhone 16-Grey,7,2.375579047392802e-05
iPhone Other,Case,Tekne CRYSTAL Case with Metal Camera Stand for iPhone 16 Pro-White,23,7.805474012862063e-05
iPhone Other,Case,Panzer HardCase iPhone 2022 6.7 Max Hard Case Clear,3,1.0181053060254866e-05
iPhone Other,Case,Gripp Ultra Case for Apple iPad Air 10.9 2022 - Black,2,6.787368706836577e-06
iPhone Other,Mouse/Trackpad,Magic Mouse Black -  USB-C ,207,0.0007024926611575857
iPhone Other,Case,Apple iPhone 13 Silicone Case with MagSafe Chalk Pink,2,6.787368706836577e-06
iPhone Other,Other,Tucano Slimbag Minilux 13 Macbook - Acid Green,4,1.3574737413673155e-05
iPhone Other,Case,HYPHEN AIRE Clear Soft Case - iPhone 15 Pro - 6.1,2,6.787368706836577e-06
iPhone Other,Other,PW  MS-LTHR-NAVY-ALUM-NAVY-NBLT-GNFR,4,1.3574737413673155e-05
iPhone Other,Other,45mm Starlight Sport Loop,1,3.3936843534182887e-06
iPhone Other,Case,Gripp Defender Magsafe Case for Apple iPhone 15 (6.1) - Black,7,2.375579047392802e-05
iPhone Other,Other,Tucano Smilza Slimbag Macbooks 13   Laptops upto 14 -Beige,7,2.375579047392802e-05
iPhone Other,Case,iPhone 16 Plus Silicone Case with MagSafe - Plum,10,3.393684353418289e-05
iPhone Other,Watch Band,45mm Sky Sport Band,1,3.3936843534182887e-06
iPhone Other,Case,Apple Watch SE GPS   Cellular 40mm Midnight Aluminium Case with Midnight Sport Band - S/M,34,0.00011538526801622181
iPhone Other,Other,tomtoc Laptop Sleeve 14  Black,12,4.072421224101946e-05
iPhone Other,Case,Gripp Clear Case for Apple iPhone 15 Pro Max (6.7) - Clear,9,3.05431591807646e-05
iPhone Other,Charger/Adapter,USB-C to Lightning Adapter,1,3.3936843534182887e-06
iPhone Other,Case,iPhone 16e Silicone Case   Lake Green,1,3.3936843534182887e-06
iPhone Other,Case,Gripp Bolt Case for Apple iPhone 14 Pro (6.1) - Black,46,0.00015610948025724126
iPhone Other,Keyboard,Apple Magic Keyboard with Touch ID and Numeric Keypad for Mac models with Apple silicon - Black Keys - US English,4,1.3574737413673155e-05
iPhone Other,Case,Tucano Satin iPad Case iPad 10th Gen  2022  10.9 -Blue Black,111,0.00037669896322943005
iPhone Other,Case,IPHONE 15 PRO MAX SI CASE LIGHT PINK-ZML,2,6.787368706836577e-06
iPhone Other,Case,HYPHEN DURO Drop Case - iPhone 15 Plus - 6.7 10ft Drop-Tested Case,1,3.3936843534182887e-06
iPhone Other,Case,iPhone 14 Plus Leather Case with MagSafe - Midnight,4,1.3574737413673155e-05
iPhone Other,Case,IPHONE 15 PRO MAX CL CASE-ZML,1,3.3936843534182887e-06
iPhone Other,Cable,Beats USB-C to USB-C Woven Cable  1.5 m  - Nitro Navy,3,1.0181053060254866e-05
iPhone Other,Other,Gripp Riser Laptop Stand - Grey,111,0.00037669896322943005
iPhone Other,Apple Pencil,Apple Pencil (1st Generation),2,6.787368706836577e-06
iPhone Other,Other,Portable Speaker Soundlink Revolve Plus Ii Black 240V Ap5 - Bose,1,3.3936843534182887e-06
iPhone Other,Case,Gripp Ultra Case for Apple iPad Air 11  2024    Grey,3,1.0181053060254866e-05
iPhone Other,Case,Gripp Ultra Case for Apple iPad Pro 11 2022 - Black,4,1.3574737413673155e-05
iPhone Other,Case,AT Minimal Magsafe Case For iPhone 15 Pro-81078-Clear,4,1.3574737413673155e-05
iPhone Other,Case,Gripp Combat Case for Apple iPhone 15 (6.1) - Smoke,3,1.0181053060254866e-05
iPhone Other,Case,Tekne Original Leather case-Black,1,3.3936843534182887e-06
iPhone Other,Case,iPhone 14 Leather Case with MagSafe - Midnight,18,6.10863183615292e-05
iPhone Other,Other,Belkin 10W Wireless Charging Vent Mount - Black,1,3.3936843534182887e-06
