lob,core_product,accessory_category,accessory_product,purchase_frequency,attach_rate,recommended_facings
iPad,iPad Pro,Other,USB-C TO USB-C ZINC-ALLOY HOUSING PD 100W,45,0.0021225413895570966,1
iPad,iPad Standard,Case,iPhone 16 Clear Case with MagSafe,41,0.0020963288679824114,1
iPad,iPad Air,Case,iPhone 16 Pro Silicone Case with MagSafe - Black,51,0.0020947999671403926,1
iPad,iPad Pro,Other,TEKNE essential USB-C Hub,44,0.0020753738031224944,1
iPad,iPad Pro,Cable,240W USB-C Charge Cable (2 m),44,0.0020753738031224944,1
iPad,iPad Pro,Other,EarPods with 3.5mm Headphone Plug,44,0.0020753738031224944,1
iPad,iPad Air,Case,Gripp Melon Case for Apple iPad Pro 11 2022 - Grey/Black,50,0.002053725457980777,1
iPad,iPad Air,Other,Apple TV 4K WiFi   Ethernet with 128GB storage,50,0.002053725457980777,1
iPad,iPad Air,Case,iPhone 16 Pro Clear Case with MagSafe,50,0.002053725457980777,1
iPad,iPad Air,Case,iPhone 16 Clear Case with MagSafe,50,0.002053725457980777,1
iPad,iPad Standard,Other,PULSE 5000 mah Magsafe power bank - Black,40,0.0020451988955925964,1
iPad,iPad Standard,Charger/Adapter,96W USB-C POWER ADAPTER-HIN,40,0.0020451988955925964,1
iPad,iPad Standard,Case,iPhone 16 Pro Clear Case with MagSafe,40,0.0020451988955925964,1
iPad,iPad Standard,Charger/Adapter,Choetech 20W USB-C PD Adapter,40,0.0020451988955925964,1
iPad,iPad Standard,Cable,Beats USB-C to Lightning Woven Cable  1.5 m  - Bolt Black,40,0.0020451988955925964,1
iPad,iPad Pro,Charger/Adapter,PULSE 3 IN 1 Magsafe charger - White,43,0.002028206216687892,1
iPad,iPad Pro,Charger/Adapter,Lightning to 3.5 mm Headphone Jack Adapter,43,0.002028206216687892,1
iPad,iPad Air,Case,Tucano Satin iPad case for iPad Air 11 M2  2024  - Grey,49,0.0020126509488211618,1
iPad,iPad Air,Other,Pulse 30W 10 000mAH Powerbank with TFT Display,49,0.0020126509488211618,1
iPad,iPad Standard,Case,iPhone 16 Pro Max Clear Case with MagSafe,39,0.0019940689232027815,1
iPad,iPad Pro,Case,Pulse Super crystal magsafe case for iPhone 15 Pro-Black,42,0.0019810386302532897,1
iPad,iPad Air,Other,Apple AirTag  4 Pack ,48,0.001971576439661546,1
